,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
2050,2926,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,타케모토 노보루,넥스트엔터테인먼트월드,2017-11-09,장편,일본,370,501257700,65895,"113,064,100","13,908",액션,전체관람가,일반영화,2017,11,가을,219876227,0,"['나카오 마사키', '야나기 미키', '난바 쇼헤이', '와타나베 츠루기', '타테이시 하루카', '쿠니시마 나오키', '니시카와 슌스케', '마츠모토 가쿠']",8.65
2051,2927,레터스 투 갓,데이빗 닉슨,모멘텀엔터테인먼트,2016-02-25,장편,미국,119,430338300,65887,"75,632,500","10,510",가족,전체관람가,독립/예술영화,2016,2,겨울,217026182,0,"['로빈 리블리', '제프리 존슨', '태너 맥과이어']",8.65
2052,2929,여대생 기숙사,스튜어트 헨들러,씨제이이엔엠,2010-06-23,장편,미국,143,499069256,65570,"173,032,000","21,397",공포(호러),청소년관람불가,일반영화,2010,6,여름,147759214,0,"['브리아나 에비건', '레아 파이피스', '루머 윌리스', '제이미 정']",5.66
2053,2930,블리츠,엘리어트 레스터,팝엔터테인먼트,2011-12-07,장편,영국,123,497782500,65493,"156,641,500","19,566",스릴러,청소년관람불가,일반영화,2011,12,겨울,159724465,0,"['제이슨 스타뎀', '패디 콘시딘', '에이단 길렌']",6.94
2054,2931,더 크리스마스,티모시 렉카트,소니픽쳐스엔터테인먼트코리아극장배급지점,2017-12-21,장편,미국,158,486356000,65460,"112,309,200","14,438",애니메이션,전체관람가,일반영화,2017,12,겨울,219876227,0,"['제커리 레비', '키건 마이클 키', '지나 로드리게즈', '스티븐 연', '켈리 클락슨', '패트리샤 히튼']",9.13
2055,2933,돌이킬 수 없는,박수영,케이디미디어,2010-11-04,장편,한국,205,472974485,65414,"116,550,500","15,060",미스터리,15세관람가,일반영화,2010,11,가을,147759214,0,"['이정진', '김태우', '정인기', '김창숙', '임성언']",7.45
2057,2934,"사랑한다, 사랑하지 않는다",이윤기,넥스트엔터테인먼트월드,2011-03-03,장편,한국,80,498314500,65282,"217,285,500","27,680",멜로/로맨스,15세관람가,일반영화,2011,3,봄,159724465,0,"['임수정', '현빈']",5.82
2058,2935,패터슨,짐 자무쉬,그린나래미디어,2017-12-21,장편,프랑스,62,537321900,65147,"403,594,600","47,143",드라마,12세관람가,독립/예술영화,2017,12,겨울,219876227,0,"['아담 드라이버', '골쉬프테 파라하니']",8.29
2059,2936,데몰리션,장 마크 발레,리틀빅픽쳐스,2016-07-13,장편,미국,198,533506821,65145,"307,424,321","36,499",드라마,청소년관람불가,독립/예술영화,2016,7,여름,217026182,0,"['제이크 질렌할', '나오미 왓츠', '크리스 쿠퍼', '헤더 린드']",8.53
2060,2940,베리드,로드리고 코르테스,화앤담이엔티,2010-12-08,장편,기타,117,470090587,64449,"208,936,500","27,857",드라마,15세관람가,독립/예술영화,2010,12,겨울,147759214,0,['라이언 레이놀즈'],7.51
2061,2941,레오나르도 다 빈치,세르지오 맨피오,스마일이엔티,2018-04-26,장편,기타,150,509942200,64405,"129,135,000","15,703",애니메이션,전체관람가,독립/예술영화,2018,4,봄,216385269,0,['김명준'],7.92
2062,2943,사랑보다 황금,앤디 테넌트,워너브러더스 코리아,2008-02-28,장편,미국,129,403351000,64310,"189,733,500","30,728",멜로/로맨스,12세관람가,일반영화,2008,2,겨울,147428639,0,"['케이트 허드슨', '매튜 맥커너히', '도날드 서덜랜드', '이완 브렘너', '알렉시스 지에나', '케빈 하트']",6.52
2063,2944,보루토 - 나루토 더 무비,야마시타 히로유키,와이드 릴리즈,2015-12-10,장편,일본,219,477101900,64159,"134,933,800","17,676",애니메이션,12세관람가,일반영화,2015,12,겨울,217299523,0,"['산페이 유우코', '키쿠치 코코로', '다케우치 준코', '스기야마 노리아키']",9.22
2064,2945,극장판 도라에몽: 진구의 신공룡,이마이 카즈아키,리틀빅픽쳐스,2021-08-05,장편,일본,502,550382680,64156,"93,042,310","10,404",애니메이션,전체관람가,일반영화,2021,8,여름,60531087,1,"['윤아영', '김정아', '최낙윤', '이현주', '조현정', '미즈타 와사비', '오오하라 메구미', '키무라 스바루', '세키 토모카즈', '카카즈 유미']",9.0
2065,2947,엘라의 모험 2: 백설공주 길들이기,보이드 커클랜드,케이디미디어,2010-02-25,장편,미국,84,439232122,63857,"121,484,500","16,873",가족,전체관람가,일반영화,2010,2,겨울,147759214,0,"['G.K. 보위스', '켈리 브로워', '켈리 브루스터', '더그 이어홀츠', '제니 판', '데이빗 로지', '헬렌 니드윅', '신디 로빈슨', '짐 설리반', '커크 쏜튼']",7.26
2066,2948,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,나카자와 쇼지로,넥스트엔터테인먼트월드,2016-11-03,장편,일본,406,497447800,63820,"98,695,300","11,896",액션,전체관람가,일반영화,2016,11,가을,217026182,0,"['니시카와 슌스케', '마츠모토 가쿠', '나카무라 카이토', '야노 유카', '야마야 카스미']",8.92
2067,2949,몬스터 하우스,피터 레페니오티스,박수엔터테인먼트,2019-10-03,장편,기타,202,506405000,63784,"85,113,200","10,181",애니메이션,전체관람가,일반영화,2019,10,가을,226678777,0,"['밋첼 머소', '샘 러너', '스펜서 로크', '스티브 부세미', '매기 질렌할']",7.38
2068,2950,귀멸의 칼날: 남매의 연,소토자키 하루오,박수엔터테인먼트,2021-11-10,장편,일본,383,626419340,63656,"133,961,420","13,261",애니메이션,15세관람가,일반영화,2021,11,가을,60531087,1,"['하나에 나츠키', '키토 아카리', '시모노 히로', '마츠오카 요시츠구']",6.75
2069,2954,로우리스: 나쁜 영웅들,존 힐코트,씨너스엔터테인먼트,2012-10-18,장편,미국,275,452103666,63108,"203,502,662","27,793",액션,청소년관람불가,일반영화,2012,10,가을,194890587,0,"['샤이아 라보프', '톰 하디', '게리 올드만', '미아 와시코브스카', '가이 피어스', '제시카 차스테인', '데인 드한', '제이슨 클락']",7.89
2070,2955,히트맨: 에이전트 47,알렉산더 바흐,이십세기폭스코리아,2015-09-03,장편,미국,272,492878500,63073,"134,566,400","16,556",액션,15세관람가,일반영화,2015,9,가을,217299523,0,"['재커리 퀸토', '루퍼트 프렌드', '시아란 힌즈', '한나 웨어']",7.9
2071,2956,대무가,이한종,판씨네마,2022-10-12,장편,한국,587,567401256,62999,"195,742,639","23,650",드라마,15세관람가,독립/예술영화,2022,10,가을,112805094,1,"['박성웅', '양현민', '류경수', '서지유', '정경호']",6.18
2072,2958,경주,장률,인벤트스톤,2014-06-12,장편,한국,318,468260500,62754,"216,920,500","27,486",드라마,15세관람가,독립/예술영화,2014,6,여름,215068958,0,"['박해일', '신민아', '윤진서', '김태훈']",8.98
2073,2959,본즈 앤 올,루카 구아다니노,워너브러더스 코리아,2022-11-30,장편,미국,356,659268147,62705,"398,964,708","37,307",공포(호러),청소년관람불가,일반영화,2022,11,가을,112805094,1,"['테일러 러셀', '티모시 샬라메', '마크 라이런스', '클로에 세비니']",8.06
2074,2960,명탐정 코난: 진홍의 수학여행,야마모토 야스이치로,씨제이이엔엠,2021-01-27,장편,일본,532,534479660,62572,"103,187,710","11,739",애니메이션,12세관람가,일반영화,2021,1,겨울,60531087,1,"['야마구치 캇페이', '야마자키 와카나', '히다카 노리코', '호리카와 료']",7.53
2075,2961,리틀 프린세스 소피아 : 신비한 섬,제이미 미첼,월트디즈니스튜디오스코리아,2017-09-28,장편,미국,135,441475500,62454,"109,518,000","14,532",애니메이션,전체관람가,일반영화,2017,9,가을,219876227,0,"['김미랑', '서지연']",8.44
2076,2963,극장판 쿠로코의 농구 라스트 게임,타다 슌스케,박수엔터테인먼트,2017-04-27,장편,일본,96,462290000,62393,"212,659,500","27,805",애니메이션,12세관람가,일반영화,2017,4,봄,219876227,0,"['오노 켄쇼', '오노 유우키', '사이토 치와']",9.1
2077,2964,언피니시드,존 매든,유니버설픽쳐스인터내셔널 코리아,2011-10-06,장편,미국,159,455595500,62383,"150,837,000","19,945",드라마,15세관람가,일반영화,2011,10,가을,159724465,0,"['샘 워싱턴', '시아란 힌즈', '헬렌 미렌', '제시카 차스테인']",7.23
2078,2965,극장판 5등분의 신부,진보 마사토,애니플러스,2022-09-22,장편,일본,91,671267500,62223,"183,230,700","16,938",애니메이션,12세관람가,일반영화,2022,9,가을,112805094,1,"['마츠오카 요시츠구', '하나자와 카나', '타케타츠 아야나', '이토 미쿠', '사쿠라 아야네', '미나세 이노리']",8.84
2079,2966,기생수 파트2,야마자키 타카시,판씨네마,2015-05-07,장편,일본,260,502071959,62071,"162,446,959","19,447",SF,청소년관람불가,일반영화,2015,5,봄,217299523,0,"['소메타니 쇼타', '후카츠 에리', '하시모토 아이', '아베 사다오']",7.52
2080,2967,엔시티 드림 더 무비 : 인 어 드림,오윤동,씨제이포디플렉스 ,2022-11-30,장편,한국,103,1240019100,62019,"577,903,000","28,899",다큐멘터리,전체관람가,일반영화,2022,11,가을,112805094,1,"['마크', '런쥔', '제노', '해찬', '재민', '천러', '지성']",9.23
2081,2968,위아영,노아 바움백,브리즈픽처스,2015-05-14,장편,미국,235,495343360,62016,"294,373,260","36,060",코미디,15세관람가,독립/예술영화,2015,5,봄,217299523,0,"['벤 스틸러', '나오미 왓츠', '아만다 사이프리드', '아담 드라이버', '찰스 그로딘']",7.37
2082,2970,1919 유관순,신상민, 마운틴픽쳐스,2019-03-14,장편,한국,269,506367410,61938,"152,567,860","18,095",다큐멘터리,12세관람가,독립/예술영화,2019,3,봄,226678777,0,"['이새봄', '양윤희', '김나니', '박자희', '김규리', '김무늬', '류의도', '장세아', '황도원', '문보람', '나애진']",8.36
2083,2971,에브리바디 올라잇,리사 촐로덴코,화천공사,2010-09-02,장편,미국,126,466314324,61927,"227,370,000","29,077",코미디,청소년관람불가,일반영화,2010,9,가을,147759214,0,"['줄리안 무어', '아네트 베닝', '마크 러팔로', '미아 와시코브스카', '조쉬 허처슨']",7.55
2084,2973,뉴 뮤턴트,조쉬 분,월트디즈니스튜디오스코리아,2020-09-10,장편,미국,817,546115880,61897,"164,593,910","18,270",액션,15세관람가,일반영화,2020,9,가을,59523967,1,"['안야 테일러 조이', '메이지 윌리암스', '찰리 히튼', '헨리 자가', '블루 헌트', '앨리스 브라가']",5.87
2085,2974,황당한 외계인: 폴,그렉 모톨라,유니버설픽쳐스인터내셔널 코리아,2011-04-07,장편,미국,148,461937500,61808,"178,315,000","22,526",코미디,15세관람가,일반영화,2011,4,봄,159724465,0,"['사이먼 페그', '닉 프로스트', '제이슨 베이트먼', '크리스틴 위그', '시고니 위버', '세스 로건']",7.75
2086,2975,닥터 슬립,마이크 플래너건,워너브러더스 코리아,2019-11-07,장편,미국,484,537986260,61784,"221,704,820","24,802",스릴러,15세관람가,일반영화,2019,11,가을,226678777,0,"['이완 맥그리거', '레베카 퍼거슨', '카일리 커란']",8.39
2087,2976,디센트: Part 2,존 해리스,롯데엔터테인먼트,2010-08-11,장편,영국,135,468775973,61784,"151,558,500","19,397",공포(호러),청소년관람불가,일반영화,2010,8,여름,147759214,0,"['슈어나 맥도널드', '나탈리 잭슨 멘도자', '크리스튼 커밍스', '가번 오헐리히', '더글라스 호지', '조쉬 콜', '알렉스 레이드', '사스키아 멀더', '노라 제인 눈', '미안나 버링']",6.98
2088,2978,퍼피 구조대 더 무비,캘런 브런커,롯데컬처웍스롯데엔터테인먼트,2021-08-18,장편,미국,355,538180880,61633,"123,178,620","13,733",애니메이션,전체관람가,일반영화,2021,8,여름,60531087,1,"['정선혜', '신용우', '김새해', '엄상현', '박지윤', '문남숙', '전숙경', '은영선', '사성웅']",9.39
2089,2979,톨스토이의 마지막 인생,마이클 호프만,롯데엔터테인먼트,2010-12-15,장편,영국,107,448097918,61480,"259,400,500","34,963",드라마,15세관람가,독립/예술영화,2010,12,겨울,147759214,0,"['헬렌 미렌', '크리스토퍼 플러머', '폴 지아마티', '앤 마리 더프', '케리 콘돈', '제임스 맥어보이']",8.13
2090,2980,에반게리온: Q,안노 히데아키,T-JOY,2013-04-25,장편,일본,59,435800211,61423,"269,442,215","36,922",애니메이션,15세관람가,일반영화,2013,4,봄,213351030,0,"['오가타 메구미', '하야시바라 메구미', '미야무라 유코']",6.9
2091,2982,빅샤크4: 바다공룡 대모험,기타,와이드 릴리즈,2022-07-06,장편,중국,455,540193280,61333,"74,209,080","8,515",어드벤처,전체관람가,일반영화,2022,7,여름,112805094,1,"['김용', '김소희', '박시윤', '서정익']",5.93
2092,2983,아더와 미니모이 3: 두 세계의 전쟁,뤽 베송,라이크콘텐츠,2015-11-05,장편,프랑스,267,431890800,61046,"59,116,300","7,826",애니메이션,전체관람가,일반영화,2015,11,가을,217299523,0,"['프레디 하이모어', '페니 밸포어', '셀레나 고메즈', '루 리드', '지미 펄론']",7.55
2093,2984,주온: 더 파이널,오치아이 마사유키,유니버설픽쳐스인터내셔널 코리아,2015-10-01,장편,일본,318,461765400,60981,"101,256,000","13,046",공포(호러),15세관람가,일반영화,2015,10,가을,217299523,0,"['타이라 아이리', '키리야마 렌']",4.2
2094,2985,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,다라 오코넬,와이드 릴리즈,2016-02-25,장편,영국,155,361596000,60977,"91,880,000","15,434",애니메이션,전체관람가,독립/예술영화,2016,2,겨울,217026182,0,"['하성용', '정재헌', '엄상현', '윤승희', '김정은', '유동균', '김율', '한경화']",7.69
2095,2986,결정적 한방,박중구,화앤담이엔티,2011-12-07,장편,한국,160,439400000,60944,"148,555,000","19,367",코미디,15세관람가,일반영화,2011,12,겨울,159724465,0,"['유동근', '윤진서', '김정훈', '오광록']",6.25
2096,2988,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,다라 오코넬,와이드 릴리즈,2017-01-25,장편,영국,145,404919500,60935,"109,442,000","16,138",애니메이션,전체관람가,독립/예술영화,2017,1,겨울,219876227,0,"['하성용', '정재헌', '엄상현', '윤승희', '김정은', '유동균', '김율', '한경화']",8.25
2097,2989,내 여자친구의 결혼식,폴 페이그,유니버설픽쳐스인터내셔널 코리아,2011-08-25,장편,미국,166,463049500,60788,"223,147,000","28,243",코미디,청소년관람불가,일반영화,2011,8,여름,159724465,0,"['크리스틴 위그', '마야 루돌프', '로즈 번']",7.61
2098,2990,극장판 바이올렛 에버가든,이시다테 타이치,라이크콘텐츠,2020-11-12,장편,일본,131,521563250,60762,"183,461,590","20,003",애니메이션,전체관람가,독립/예술영화,2020,11,가을,59523967,1,"['이시카와 유이', '나미카와 다이스케']",9.51
2099,2991,라스트 듀얼: 최후의 결투,리들리 스콧,월트디즈니스튜디오스코리아,2021-10-20,장편,미국,367,583090210,60715,"247,820,120","25,291",액션,청소년관람불가,일반영화,2021,10,가을,60531087,1,"['아담 드라이버', '조디 코머', '맷 데이먼', '벤 애플렉']",8.82
2100,2995,휴고,마틴 스코세이지,씨제이이엔엠,2012-02-29,장편,미국,85,637621000,60520,"246,821,000","22,170",가족,전체관람가,일반영화,2012,2,겨울,194890587,0,"['클로이 모레츠', '에이사 버터필드']",7.77
