,순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
691,3106,라라와 움직이는 비밀의 숲,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185806,https://ssl.pstatic.net/imgmovie/mdi/mit110/1858/185806_P10_100143.jpg,2018,['왕운비'],"['서다혜', '신온유']",5.43
692,3107,브레이브 언더 파이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202534,https://ssl.pstatic.net/imgmovie/mdi/mit110/2025/202534_P16_143620.jpg,2020,['알렉세이 누즈니'],"['콘스탄틴 카벤스키', '이반 얀콥스키']",7.46
693,3108,아메리칸 파이: 19금 동창회,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86861,https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86861_P33_180745.jpg,2012,"['존 허위츠', '헤이든 쉬로스버그']","['제이슨 빅스', '타라 레이드', '크리스 클라인', '앨리슨 해니건', '숀 윌리엄 스코트', '미나 수바리', '에디 케이 토마스', '토마스 이안 니콜라스']",8.14
694,3111,블랙핑크 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=206577,https://ssl.pstatic.net/imgmovie/mdi/mit110/2065/206577_P13_172246.jpg,2021,"['오윤동', '정수이']",['<b>블랙</b><b>핑크</b>'],9.22
695,3112,극장판 요괴워치: 포에버 프렌즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181406,https://ssl.pstatic.net/imgmovie/mdi/mit110/1814/181406_P10_115105.jpg,2019,['타카하시 시게하루'],"['신용우', '정혜원', '박리나', '김현지', '타네자키 아츠미', '키무라 료헤이', '토우야마 나오', '코자쿠라 에츠코']",9.15
696,3114,더블패티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196361,https://ssl.pstatic.net/imgmovie/mdi/mit110/1963/196361_P24_163844.jpg,2020,['백승환'],"['신승호', '아이린', '송지인']",6.76
697,3115,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96940,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96940_P01_115424.jpg,2012,['야노 히로유키'],"['토다 케이코', '나카오 류세이', '기무라 요시노']",8.14
698,3117,아스테릭스: 신들의 전당,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129155,https://ssl.pstatic.net/imgmovie/mdi/mit110/1291/129155_P14_111107.jpg,2014,"['루이 클리시', '알렉상드르 아스티에']","['알랭 샤바', '로랑 라피트', '제라르딘 나카체', '알렉상드르 아스티에', '로란트 도이취', '로저 카렐', '엘리 세모운', '플로렌스 포레스티', '아르투 드 팡게른', '프랑소와 모렐']",8.76
699,3118,프로페서 앤 매드맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152681,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152681_P21_154253.jpg,2019,['P.B. 셰므란'],"['멜 깁슨', '숀 펜']",8.75
700,3121,쁘띠 마망,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202669,https://ssl.pstatic.net/imgmovie/mdi/mit110/2026/202669_P12_103955.jpg,2021,['셀린 시아마'],"['조세핀 산스', '가브리엘 산스']",8.56
701,3123,핑크퐁 시네마 콘서트 : 우주대탐험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190306,https://ssl.pstatic.net/imgmovie/mdi/mit110/1903/190306_P15_095927.jpg,2019,['변희선'],"['조경이', '김서영']",8.81
702,3125,워 위드 그랜파,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154286,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154286_P17_142153.jpg,2020,['팀 힐'],"['로버트 드 니로', '우마 서먼', '오크스 페글리', '롭 리글', '제인 세이모어', '크리스토퍼 월켄']",7.88
703,3126,해수의 아이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186110,https://ssl.pstatic.net/imgmovie/mdi/mit110/1861/186110_P19_142823.jpg,2019,['와타나베 아유무'],"['아시다 마나', '이시바시 히이로', '우라가미 세이슈', '모리사키 윈']",6.41
704,3127,토마스와 친구들: 잃어버린 왕관,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129782,https://ssl.pstatic.net/imgmovie/mdi/mit110/1297/129782_P01_100556.jpg,2013,['롭 실베스트리'],"['신용우', '전태열']",8.38
705,3128,몬스터 싱어: 매직 인 파리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87717,https://ssl.pstatic.net/imgmovie/mdi/mit110/0877/87717_P15_182842.jpg,2011,['비보 버거론'],"['바네사 파라디', '션 레논', '아담 골드버그', '대니 휴스턴', '프랑수아 클루제']",8.73
706,3130,슈퍼 베어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190323,https://ssl.pstatic.net/imgmovie/mdi/mit110/1903/190323_P09_171729.jpg,2019,['왕 치'],"['김기두', '이다은', '서반석', '박성영']",6.6
707,3131,캡틴 샤키,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179126,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179126_P08_163912.jpg,2017,['허버트 베일란드'],"['최정현', '김경희', '민아', '박상훈', '석승훈', '홍진욱']",8.83
708,3132,호비와 무지개 오아시스 대모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166657,https://ssl.pstatic.net/imgmovie/mdi/mit110/1666/166657_P01_101137.jpg,2017,['히라바야시 이사무'],,8.84
709,3135,뷰티풀 라이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109473,https://ssl.pstatic.net/imgmovie/mdi/mit110/1094/109473_P00_152417.jpg,2014,['필리프 팔라도'],"['리즈 위더스푼', '아놀드 오셍', '게르 두아니', '엠마뉴엘 잘', '코리 스톨', '사라 베이커']",9.04
710,3137,이케아 옷장에서 시작된 특별난 여행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167671,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167671_P12_104326.jpg,2018,['켄 스콧'],"['다누쉬', '에린 모리아티', '베레니스 베조']",8.18
711,3138,"틱, 틱... 붐!",https://movie.naver.com/movie/bi/mi/basic.nhn?code=210808,https://ssl.pstatic.net/imgmovie/mdi/mit110/2108/210808_P01_114301.jpg,2021,['린-마누엘 미란다'],"['앤드류 가필드', '알렉산드라 쉽', '로빈 드 지저스', '바네사 허진스', '브래드리 휘트포드', '주디스 라이트']",8.83
712,3140,캡틴 판타스틱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127396,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127396_P32_105023.jpg,2016,['맷 로스'],"['비고 모텐슨', '조지 맥케이', '사만다 이슬러', '애너리즈 바쏘', '니콜라스 해밀턴', '슈리 크룩스', '찰리 쇼트웰']",8.6
713,3141,버진 스노우,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102074,https://ssl.pstatic.net/imgmovie/mdi/mit110/1020/102074_P21_143716.jpg,2014,['그렉 아라키'],"['쉐일린 우들리', '에바 그린', '크리스토퍼 멜로니', '실로 페르난데즈', '가보리 시디베']",6.92
714,3144,십개월의 미래,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194666,https://ssl.pstatic.net/imgmovie/mdi/mit110/1946/194666_P21_143956.jpg,2020,['남궁선'],"['최성은', '서영주', '유이든', '백현진', '권아름']",8.11
715,3145,토이 가디언즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171436,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171436_P01_164719.jpg,2017,"['신우', '황연']","['박소라', '장경희', '안종덕', '고성일', '박영화', '변종필', '윤복성']",6.92
716,3146,군산: 거위를 노래하다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164153,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164153_P16_105142.jpg,2018,['장률'],"['박해일', '문소리', '정진영', '박소담']",6.79
717,3147,카센타,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179302,https://ssl.pstatic.net/imgmovie/mdi/mit110/1793/179302_P18_134928.jpg,2019,['하윤재'],"['박용우', '조은지']",7.23
718,3149,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196859,https://ssl.pstatic.net/imgmovie/mdi/mit110/1968/196859_P18_135846.jpg,2020,['시바타 히로키'],"['김은아', '소연', '홍진욱', '남도형']",8.28
719,3150,나쁜놈은 죽는다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134877,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134877_P46_133735.jpg,2015,['손호'],"['손예진', '진백림', '신현준']",3.24
720,3151,"하늘을 나는 강아지, 비포와 친구들",https://movie.naver.com/movie/bi/mi/basic.nhn?code=120061,https://ssl.pstatic.net/imgmovie/mdi/mit110/1200/120061_P01_144837.jpg,2013,['이도 엔젤'],,6.17
721,3153,빅 식,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158890,https://ssl.pstatic.net/imgmovie/mdi/mit110/1588/158890_P13_163411.jpg,2017,['마이클 쇼월터'],"['쿠마일 난지아니', '조 카잔', '홀리 헌터', '레이 로마노']",8.43
722,3154,빅풋 주니어2: 패밀리가 떴다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194648,https://ssl.pstatic.net/imgmovie/mdi/mit110/1946/194648_P02_111150.jpg,2020,"['벤 스타센', '제레미 데그루손']",,9.0
723,3157,아픈 만큼 사랑한다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182777,https://ssl.pstatic.net/imgmovie/mdi/mit110/1827/182777_P13_144610.jpg,2019,['임준현'],['박누가'],9.8
724,3159,시민 노무현,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174530,https://ssl.pstatic.net/imgmovie/mdi/mit110/1745/174530_P12_141430.jpg,2019,['백재호'],['<b>노무현</b>'],6.31
725,3164,무수단,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137944,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137944_P24_103246.jpg,2015,['구모'],"['이지아', '김민준']",3.04
726,3167,터치 오브 라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99386,https://ssl.pstatic.net/imgmovie/mdi/mit110/0993/99386_P16_162643.jpg,2012,['장영치'],"['장용용', '황유상', '이열', '가숙근']",8.9
727,3168,수영장으로 간 남자들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175040,https://ssl.pstatic.net/imgmovie/mdi/mit110/1750/175040_P04_155041.jpg,2018,['질 를르슈'],"['마티유 아말릭', '기욤 까네', '브누와 뽀엘부르드', '장 위그 앙글라드']",8.92
728,3169,마이 뉴욕 다이어리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192120,https://ssl.pstatic.net/imgmovie/mdi/mit110/1921/192120_P12_162352.jpg,2020,['필리프 팔라도'],"['마가렛 퀄리', '시고니 위버']",7.34
729,3170,유니콘 원정대: 비밀의 다이어리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175617,https://ssl.pstatic.net/imgmovie/mdi/mit110/1756/175617_P04_103243.jpg,2016,['카말 반살'],"['최원형', '변종필', '장은숙', '안종덕', '장경희', '이민하']",8.0
730,3172,개구리왕국 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158751,https://ssl.pstatic.net/imgmovie/mdi/mit110/1587/158751_P01_093043.jpg,2015,"['상광희', '펭 페이']","['사문영', '이경태', '임주현', '홍진욱', '윤세웅', '이현']",6.88
731,3173,하나와 앨리스 : 살인사건,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134133,https://ssl.pstatic.net/imgmovie/mdi/mit110/1341/134133_P07_100727.jpg,2015,['이와이 슌지'],"['아오이 유우', '스즈키 안']",8.45
732,3174,양지의 그녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100076,https://ssl.pstatic.net/imgmovie/mdi/mit110/1000/100076_P15_160014.jpg,2013,['미키 타카히로'],"['마츠모토 준', '우에노 주리']",8.4
733,3176,아티스트 봉만대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=111069,https://ssl.pstatic.net/imgmovie/mdi/mit110/1110/111069_P35_174903.jpg,2013,['<b>봉만대</b>'],"['<b>봉만대</b>', '곽현화', '성은', '이파니']",7.77
734,3178,해피 어게인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154292,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154292_P15_160332.jpg,2017,['커트 보엘커'],"['J.K. 시몬스', '오데야 러쉬', '줄리 델피', '조쉬 위긴스']",8.96
735,3179,그레이시 스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66603,https://ssl.pstatic.net/imgmovie/mdi/mit110/0666/F6603-00.jpg,2007,['데이비스 구겐하임'],"['엘리자베스 슈', '더모트 멀로니', '칼리 스크로이더']",7.17
736,3180,청춘적니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210853,https://ssl.pstatic.net/imgmovie/mdi/mit110/2108/210853_P13_150832.jpg,2021,['샤 모'],"['굴초소', '장정의']",7.34
737,3183,자객 섭은낭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107352,https://ssl.pstatic.net/imgmovie/mdi/mit110/1073/107352_P25_175440.jpg,2015,['허우 샤오시엔'],"['서기', '장첸', '사흔영', '츠마부키 사토시']",6.73
738,3186,호스트: 접속금지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198259,https://ssl.pstatic.net/imgmovie/mdi/mit110/1982/198259_P10_114340.jpg,2020,['롭 새비지'],"['헤일리 비숍', '젬마 무어', '엠마 루이즈 웨브', '라디나 드란도바', '캐롤라인 워드', '실란 백스터']",6.79
739,3188,프로즌 그라운드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93691,https://ssl.pstatic.net/imgmovie/mdi/mit110/0936/93691_P15_130828.jpg,2012,['스콧 워커'],"['니콜라스 케이지', '존 쿠삭', '바네사 허진스', '라다 미첼']",7.43
740,3189,호비와 엄마나무섬의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=139675,https://ssl.pstatic.net/imgmovie/mdi/mit110/1396/139675_P01_135741.jpg,2015,['히라바야시 이사무'],"['미나미 오미', '미키 타카하시', '야마자키 타쿠미', '가슈인 타츠야']",8.79
741,3190,미어캣의 모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=54847,https://ssl.pstatic.net/imgmovie/mdi/mit110/0548/54847_P01_122308.jpg,2008,['제임스 허니본'],"['폴 뉴먼', '알렉산더 맥콜 스미스']",8.04
742,3191,산이 울다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143357,https://ssl.pstatic.net/imgmovie/mdi/mit110/1433/143357_P13_145545.jpg,2015,['래리 양'],"['량예팅', '왕쯔이']",9.04
743,3195,가나의 혼인잔치: 언약,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197647,https://ssl.pstatic.net/imgmovie/mdi/mit110/1976/197647_P11_114731.jpg,2020,['브렌트 밀러 주니어'],"['션 알다란', '잭 힙스', '젬마 리주토', '케빈 헤이어', 'J.D 파락']",9.39
744,3196,꼬마비행기 피티와 친구들 : 사막구출 대작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173471,https://ssl.pstatic.net/imgmovie/mdi/mit110/1734/173471_P01_113541.jpg,2016,['루카스 퀴아오'],,1.39
745,3198,해길랍,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197463,https://ssl.pstatic.net/imgmovie/mdi/mit110/1974/197463_P09_113630.jpg,2018,['채밀결'],"['허광한', '요애녕', '임의잠']",5.73
746,3199,극장판 타오르지마 버스터 - 블랙어썰트의 귀환,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188345,https://ssl.pstatic.net/imgmovie/mdi/mit110/1883/188345_P09_113821.jpg,2019,['조영광'],"['홍범기', '안효민', '안영미']",9.56
747,3200,심야카페: 미씽 허니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221022,https://ssl.pstatic.net/imgmovie/mdi/mit110/2210/221022_P21_102602.jpg,2021,['정윤수'],"['채서진', '이이경', '신주환']",6.35
748,3201,토니 에드만,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150371,https://ssl.pstatic.net/imgmovie/mdi/mit110/1503/150371_P15_154246.jpg,2016,['마렌 아데'],"['페테르 시모니슈에크', '산드라 휠러']",8.08
749,3202,헤이지니&amp;럭키강이 비밀의 문,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223058,https://ssl.pstatic.net/imgmovie/mdi/mit110/2230/223058_P12_180532.jpg,2022,['안진성'],,6.67
750,3203,오직 사랑뿐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151715,https://ssl.pstatic.net/imgmovie/mdi/mit110/1517/151715_P12_112031.jpg,2016,['엠마 아산테'],"['데이빗 오예로워', '로자먼드 파이크']",8.57
751,3209,원피스 3D : 밀짚모자 체이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84083,https://ssl.pstatic.net/imgmovie/mdi/mit110/0840/84083_P06_143328.jpg,2011,['사토 히로유키'],"['타나카 마유미', '나카이 카즈야', '오카무라 아케미']",7.14
752,3210,임을 위한 행진곡,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156466,https://ssl.pstatic.net/imgmovie/mdi/mit110/1564/156466_P37_143658.jpg,2018,['박기복'],"['김꽃비', '김부선', '전수현', '김채희']",3.58
753,3211,엔딩스 비기닝스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188991,https://ssl.pstatic.net/imgmovie/mdi/mit110/1889/188991_P13_171327.jpg,2019,['드레이크 도리머스'],"['쉐일린 우들리', '제이미 도넌', '세바스찬 스탠']",5.25
754,3214,토마스와 친구들: 그레이트 레이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148995,https://ssl.pstatic.net/imgmovie/mdi/mit110/1489/148995_P01_103648.jpg,2016,['데이비드 스토튼'],"['마크 모라한', '존 하슬러']",8.11
755,3217,키코리키: 시간여행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176033,https://ssl.pstatic.net/imgmovie/mdi/mit110/1760/176033_P11_101642.jpg,2018,['데니스 체르노프'],"['이경태', '이상헌', '김정훈', '이인석', '신한호', '안현서']",6.44
756,3218,파닥파닥,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92116,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92116_P14_143401.jpg,2012,['이대희'],"['시영준', '김현지', '안영미', '현경수', '이호산', '김은주']",8.63
757,3219,"귀향, 끝나지 않은 이야기",https://movie.naver.com/movie/bi/mi/basic.nhn?code=167108,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167108_P02_113945.jpg,2017,['조정래'],"['박지희', '강하나', '서미지', '홍세나', '김시은', '최리', '정무성', '류신', '임성철', '이승현', '남상지']",7.73
758,3220,벤 이즈 백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171470,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171470_P13_153703.jpg,2018,['피터 헤지스'],"['줄리아 로버츠', '루카스 헤지스']",8.38
759,3221,오피셜 시크릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146433,https://ssl.pstatic.net/imgmovie/mdi/mit110/1464/146433_P13_175411.jpg,2019,['개빈 후드'],"['키이라 나이틀리', '랄프 파인즈', '맷 스미스']",8.55
760,3222,슈퍼스타 뚜루,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191436,https://ssl.pstatic.net/imgmovie/mdi/mit110/1914/191436_P14_150929.jpg,2019,"['빅토르 모니고테', '에두아르도 곤델']","['에바 해크', '호세 모타']",7.41
