,순번,영화명,네이버URL,이미지URL,제작연도,감독,출연,평점
1560,4512,리플레이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188197,https://ssl.pstatic.net/imgmovie/mdi/mit110/1881/188197_P01_155059.jpg,2019,['장지혜'],,10.00
1561,4512,리플레이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161170,https://ssl.pstatic.net/imgmovie/mdi/mit110/1611/161170_P33_163927.jpg,2017,['데이비드 하인즈'],"['조 퍼디', '앰버 루바스']",7.56
1562,4516,베르테르,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201852,,2020,['조광화'],,0.00
1563,4516,베르테르,누락,누락,누락,누락,누락,누락
1564,4519,다섯 개의 시선,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195651,,2013,['김휘근'],"['이명학', '김홍균']",0.00
1565,4519,다섯 개의 시선,https://movie.naver.com/movie/bi/mi/basic.nhn?code=41060,https://ssl.pstatic.net/imgmovie/mdi/mit110/0410/D1060-01.jpg,2005,"['김동원', '장진', '정지우', '류승완', '박경희']","['정은혜', '김수현', '안길강', '이정헌', '권형준', '온주완', '이진선', '오태경', '류승룡', '이지용', '공호석', '박준서']",8.71
1566,4522,믿음의 승부,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174077,https://ssl.pstatic.net/imgmovie/mdi/mit110/1740/174077_P01_144254.jpg,2015,['존K.D.그래함'],"['로레나 세구라 요크', '빌 잉그볼']",0.00
1567,4522,믿음의 승부,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58538,https://ssl.pstatic.net/imgmovie/mdi/mit110/0585/58538_P17_093506.jpg,2006,['알렉스 켄드릭'],"['알렉스 켄드릭', '섀넌 필즈', '제이슨 맥로드']",8.86
1568,4528,플레이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222320,https://ssl.pstatic.net/imgmovie/mdi/mit110/2223/222320_P01_161819.jpg,2021,['고명준'],,0.00
1569,4528,플레이,누락,누락,누락,누락,누락,누락
1570,4532,커피와 담배,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38453,https://ssl.pstatic.net/imgmovie/mdi/mit110/0384/38453_P18_100835.jpg,2003,['짐 자무쉬'],"['로베르토 베니니', '케이트 블란쳇', '빌 머레이', '스티븐 라이트']",8.12
1571,4532,커피와 담배,누락,누락,누락,누락,누락,누락
1572,4544,와일드라이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=227136,https://ssl.pstatic.net/imgmovie/mdi/mit110/2271/227136_P01_171254.jpg,2023,"['지미 친', '엘리자베스 차이 베사헬리']",,0.00
1573,4544,와일드라이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154257,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154257_P12_100106.jpg,2018,['폴 다노'],"['제이크 질렌할', '캐리 멀리건', '에드 옥슨볼드']",8.27
1574,4557,숨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218308,https://ssl.pstatic.net/imgmovie/mdi/mit110/2183/218308_P01_095629.png,2022,['하름 반 데르 산덴'],,0.00
1575,4557,숨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64922,https://ssl.pstatic.net/imgmovie/mdi/mit110/0649/F4922-00.jpg,2007,['김기덕'],"['장첸', '박지아', '하정우']",6.88
1576,4561,벨라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225346,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225346_P01_170934.jpg,2022,['브리짓 무른네'],,0.00
1577,4561,벨라,누락,누락,누락,누락,누락,누락
1578,4569,더 레이서,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197450,https://ssl.pstatic.net/imgmovie/mdi/mit110/1974/197450_P21_154456.jpg,2020,['키에론 J. 월쉬'],"['이아인 글렌', '루이스 탈페', '마테오 시모니', '타라 리']",7.57
1579,4569,더 레이서,누락,누락,누락,누락,누락,누락
1580,4570,타투,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183272,https://ssl.pstatic.net/imgmovie/mdi/mit110/1832/183272_P01_134450.jpg,2019,['파르하드 델라람'],,0.00
1581,4570,타투,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119968,https://ssl.pstatic.net/imgmovie/mdi/mit110/1199/119968_P21_174621.jpg,2014,['이서'],"['송일국', '윤주희', '권현상', '서영']",5.57
1582,4573,인터스테이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107244,https://ssl.pstatic.net/imgmovie/mdi/mit110/1072/107244_P01_113906.jpg,2007,['마크-앤드리 샘슨'],"['실로 페르난데즈', '레기 바니스터']",0.00
1583,4573,인터스테이트,누락,누락,누락,누락,누락,누락
1584,4576,피닉스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129687,https://ssl.pstatic.net/imgmovie/mdi/mit110/1296/129687_P06_144944.jpg,2014,['크리스티안 펫졸드'],"['니나 호스', '로날드 제르필드', '니나 쿤젠도르프']",8.67
1585,4582,펄스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209837,https://ssl.pstatic.net/imgmovie/mdi/mit110/2098/209837_P01_162907.jpg,2021,['다리아 쿠즈넷소바'],,0.00
1586,4582,펄스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62753,https://ssl.pstatic.net/imgmovie/mdi/mit110/0627/F2753-00.jpg,2006,['짐 손제로'],"['크리스틴 벨', '이안 소머헐더']",4.90
1587,4583,고양이 춤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144606,https://ssl.pstatic.net/imgmovie/mdi/mit110/1446/144606_P00_181403.jpg,2015,['민용근'],"['박성연', '이해성']",0.00
1588,4583,고양이 춤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83883,https://ssl.pstatic.net/imgmovie/mdi/mit110/0838/83883_P28_110318.jpg,2011,['윤기형'],"['이용한', '윤기형', '길<b>고양이</b>들']",9.03
1589,4593,엘프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193096,https://ssl.pstatic.net/imgmovie/mdi/mit110/1930/193096_P12_113020.jpg,2019,['우테 폰 뮌쇼폴'],"['손선영', '원에스더']",8.50
1590,4596,갈매기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194097,https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194097_P13_100645.jpg,2020,['김미조'],['정애화'],8.69
1591,4596,갈매기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143388,https://ssl.pstatic.net/imgmovie/mdi/mit110/1433/143388_P14_113628.jpg,2018,['마이클 메이어'],"['시얼샤 로넌', '아네트 베닝', '빌리 하울', '코리 스톨']",8.03
1592,4600,나이트 헌터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162266,https://ssl.pstatic.net/imgmovie/mdi/mit110/1622/162266_P15_171045.jpg,2018,['데이비드 레이몬드'],"['헨리 카빌', '알렉산드라 다드다리오']",5.38
1593,4600,나이트 헌터,누락,누락,누락,누락,누락,누락
1594,4603,브리치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136280,https://ssl.pstatic.net/imgmovie/mdi/mit110/1362/136280_P01_103923.jpg,2015,['조나단 즈빅'],,0.00
1595,4603,브리치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65217,https://ssl.pstatic.net/imgmovie/mdi/mit110/0652/65217_P36_164456.jpg,2007,['빌리 레이'],"['크리스 쿠퍼', '라이언 필립', '로라 리니']",6.88
1596,4604,시스터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205386,https://ssl.pstatic.net/imgmovie/mdi/mit110/2053/205386_P00_141335.jpg,2021,['안드레아 셀레소바'],,0.00
1597,4604,시스터,누락,누락,누락,누락,누락,누락
1598,4606,현기증,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162287,,2016,['배연희'],,0.00
1599,4606,현기증,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113303,https://ssl.pstatic.net/imgmovie/mdi/mit110/1133/113303_P34_142259.jpg,2014,['이돈구'],"['김영애', '도지원', '송일국', '김소은']",8.37
1600,4622,퍼니셔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38357,https://ssl.pstatic.net/imgmovie/mdi/mit110/0383/38357_P00_134510.jpg,2004,['조나단 헨슬레이'],"['토마스 제인', '존 트라볼타']",6.87
1601,4622,퍼니셔,누락,누락,누락,누락,누락,누락
1602,4624,"러브, 어게인",https://movie.naver.com/movie/bi/mi/basic.nhn?code=227775,,2023,['제임스 C. 스트로즈'],"['프리앙카 초프라', '샘 휴건', '셀린 디온']",0.00
1603,4624,"러브, 어게인",https://movie.naver.com/movie/bi/mi/basic.nhn?code=158630,https://ssl.pstatic.net/imgmovie/mdi/mit110/1586/158630_P15_095336.JPG,2017,['핼리 메이어스-샤이어'],"['리즈 위더스푼', '마이클 쉰', '냇 울프', '피코 알렉산더', '존 루드니츠키']",7.10
1604,4625,피그,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221837,https://ssl.pstatic.net/imgmovie/mdi/mit110/2218/221837_P01_134627.jpg,2022,['요른 리우웨린크'],,0.00
1605,4625,피그,누락,누락,누락,누락,누락,누락
1606,4640,슈퍼히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=206193,https://ssl.pstatic.net/imgmovie/mdi/mit110/2061/206193_P02_150117.jpg,2021,['김민하'],['정우영'],0.00
1607,4640,슈퍼히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=111004,https://ssl.pstatic.net/imgmovie/mdi/mit110/1110/111004_P12_170555.jpg,2012,['에두와르도 슐츠'],,7.10
1608,4640,슈퍼히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=206193,https://ssl.pstatic.net/imgmovie/mdi/mit110/2061/206193_P02_150117.jpg,2021,['김민하'],['정우영'],0.00
1609,4640,슈퍼히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=111004,https://ssl.pstatic.net/imgmovie/mdi/mit110/1110/111004_P12_170555.jpg,2012,['에두와르도 슐츠'],,7.10
1610,4641,실종,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210031,https://ssl.pstatic.net/imgmovie/mdi/mit110/2100/210031_P13_121145.jpg,2021,['가타야마 신조'],"['사토 지로', '이토 아오이', '시미즈 히로야']",7.79
1611,4641,실종,누락,누락,누락,누락,누락,누락
1612,4641,실종,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210031,https://ssl.pstatic.net/imgmovie/mdi/mit110/2100/210031_P13_121145.jpg,2021,['가타야마 신조'],"['사토 지로', '이토 아오이', '시미즈 히로야']",7.79
1613,4641,실종,누락,누락,누락,누락,누락,누락
1614,4648,걸후드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169370,https://ssl.pstatic.net/imgmovie/mdi/mit110/1693/169370_P01_174035.png,2017,['헬레인 드클레르크'],,0.00
1615,4648,걸후드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129860,https://ssl.pstatic.net/imgmovie/mdi/mit110/1298/129860_P17_154403.jpg,2014,['셀린 시아마'],"['카리자 투레', '아사 실라', '마리투 투레', '린지 카라모']",8.17
1616,4655,내 곁에 있어줘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97685,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97685_P01_181519.jpg,2011,['이마이즈미 카오리'],"['노나카 하나', '고다 메루', '스기키 타카유키']",10.00
1617,4655,내 곁에 있어줘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44039,https://ssl.pstatic.net/imgmovie/mdi/mit110/0440/D4039-00.jpg,2005,['에릭 쿠'],"['테레사 첸', '싯 켕 유', '치우 성 칭', '에잔 리']",8.46
1618,4664,스피릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201798,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201798_P00_150247.jpg,2021,['일레인 보겐'],"['줄리안 무어', '제이크 질렌할', '마르사이 마틴', '맥케나 그레이스', '이사벨라 모너']",7.71
1619,4664,스피릿,누락,누락,누락,누락,누락,누락
1620,4671,마일스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172238,https://ssl.pstatic.net/imgmovie/mdi/mit110/1722/172238_P01_172423.jpg,2017,['크리스토퍼 샘슨'],,0.00
1621,4671,마일스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114296,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114296_P02_163055.jpg,2015,['돈 치들'],"['이완 맥그리거', '돈 치들', '이마야치 코리닐디', '마이클 스털버그']",7.54
1622,4676,와즈다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97721,https://ssl.pstatic.net/imgmovie/mdi/mit110/0977/97721_P19_153413.jpg,2012,['하이파 알 만수르'],"['와드 모하메드', '림 압둘라']",8.65
1623,4676,와즈다,누락,누락,누락,누락,누락,누락
1624,4693,두 개의 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162869,https://ssl.pstatic.net/imgmovie/mdi/mit110/1628/162869_P10_105850.jpg,2017,['프랑소와 오종'],"['마린 백트', '제레미 레니에']",6.92
1625,4693,두 개의 사랑,누락,누락,누락,누락,누락,누락
1626,4702,디어 마이 프렌드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172054,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172054_P13_114159.jpg,2018,['피터 허칭즈'],"['에이사 버터필드', '메이지 윌리암스', '니나 도브레브']",8.24
1627,4702,디어 마이 프렌드,누락,누락,누락,누락,누락,누락
1628,4713,비지터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209905,https://ssl.pstatic.net/imgmovie/mdi/mit110/2099/209905_P01_164847.jpg,2021,['알베르토 에반겔리오'],,0.00
1629,4713,비지터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44960,https://ssl.pstatic.net/imgmovie/mdi/mit110/0449/44960_P14_180102.jpg,2007,['토마스 맥카시'],"['리차드 젠킨스', '하즈 슬레이맨']",8.37
1630,4715,나의 살던 고향은,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209044,,2018,['박흥식'],,0.00
1631,4715,나의 살던 고향은,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155541,https://ssl.pstatic.net/imgmovie/mdi/mit110/1555/155541_P15_094835.jpg,2016,['류종헌'],['김용옥'],8.95
1632,4720,라이크 크레이지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149100,https://ssl.pstatic.net/imgmovie/mdi/mit110/1491/149100_P01_103945.jpg,2016,['파올로 비르지'],"['발레리아 브루니 테데스키', '미카엘라 라마조티']",0.00
1633,4720,라이크 크레이지,누락,누락,누락,누락,누락,누락
1634,4722,아이스맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166669,https://ssl.pstatic.net/imgmovie/mdi/mit110/1666/166669_P01_171847.jpg,2017,['펠릭스 랜도'],"['위르겐 포겔', '수잔느 웨스트']",0.00
1635,4722,아이스맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96045,https://ssl.pstatic.net/imgmovie/mdi/mit110/0960/96045_P20_133520.jpg,2012,['아리엘 브로멘'],"['크리스 에반스', '마이클 섀넌', '위노나 라이더', '레이 리오타', '제임스 프랭코']",7.27
1636,4723,말리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91252,https://ssl.pstatic.net/imgmovie/mdi/mit110/0912/91252_P12_153617.jpg,2012,['캐빈 맥도널드'],"['밥 <b>말리</b>', '지기 <b>말리</b>', '지미 클리프']",8.85
1637,4723,말리,누락,누락,누락,누락,누락,누락
1638,4726,더 미드와이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214607,https://ssl.pstatic.net/imgmovie/mdi/mit110/2146/214607_P01_171058.jpg,2021,['앤-소피 바일리'],,0.00
1639,4726,더 미드와이프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159747,https://ssl.pstatic.net/imgmovie/mdi/mit110/1597/159747_P16_101823.jpg,2017,['마르탱 프로보스트'],"['카트린 프로', '까뜨린느 드뇌브']",8.46
1640,4741,용서받지 못한 자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98466,https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98466_P04_155721.jpg,2013,['이상일'],"['와타나베 켄', '에모토 아키라', '사토 코이치']",6.50
1641,4741,용서받지 못한 자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44111,https://ssl.pstatic.net/imgmovie/mdi/mit110/0441/D4111-01.jpg,2005,['윤종빈'],"['하정우', '서장원']",9.10
1642,4751,라스트 키스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62738,https://ssl.pstatic.net/imgmovie/mdi/mit110/0627/62738_P24_153414.jpg,2006,['토니 골드윈'],"['잭 브라프', '재신다 바렛', '레이첼 빌슨', '에릭 크리스찬 올슨', '케이시 애플렉', '마이클 웨스톤']",7.74
1643,4751,라스트 키스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34067,https://ssl.pstatic.net/imgmovie/mdi/mit110/0340/C4067-01.jpg,2001,['가브리엘 무치노'],"['스테파노 아코르시', '지오바나 메조기오르노']",8.20
1644,4754,아키라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152239,https://ssl.pstatic.net/imgmovie/mdi/mit110/1522/152239_P01_115755.jpg,2016,['A.R. 무루가도스'],"['소나크시 신하', '아미트 사드']",3.00
1645,4754,아키라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=20308,https://ssl.pstatic.net/imgmovie/mdi/mit110/0203/20308_P12_105222.jpg,1988,['오토모 가츠히로'],"['이와타 미츠오', '사사키 노조무']",8.35
1646,4758,노 맨스 랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202538,https://ssl.pstatic.net/imgmovie/mdi/mit110/2025/202538_P01_161946.jpg,2020,['미카 라이언스'],"['크리스 루스', '로레나 안드레아']",1.00
1647,4758,노 맨스 랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=33152,https://ssl.pstatic.net/imgmovie/mdi/mit110/0331/C3152-00.jpg,2001,['다니스 타노비치'],"['브랑코 듀릭', '르네 비토라작', '필립 쇼바고비치']",8.34
1648,4762,추적자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186675,https://ssl.pstatic.net/imgmovie/mdi/mit110/1866/186675_P01_153346.jpg,2019,['줄리앤 블록'],"['마이리 캘비', '티론 리케츠', '마틴 캡스']",8.75
1649,4762,추적자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120057,https://ssl.pstatic.net/imgmovie/mdi/mit110/1200/120057_P01_141600.jpg,2012,['무로가 아츠시'],"['양동근', '이기우']",2.62
1650,4773,해피 버스데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224414,,2021,['주현선'],,0.00
1651,4773,해피 버스데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149267,https://ssl.pstatic.net/imgmovie/mdi/mit110/1492/149267_P11_093957.jpg,2016,['요시다 야스히로'],"['하시모토 아이', '미야자키 아오이']",8.73
1652,4779,트라이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191445,https://ssl.pstatic.net/imgmovie/mdi/mit110/1914/191445_P01_162813.jpg,2019,['니노 알디'],,0.00
1653,4779,트라이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127247,https://ssl.pstatic.net/imgmovie/mdi/mit110/1272/127247_P18_162436.jpg,2014,['미로슬라브 슬라보슈비츠키'],"['그레고리브 페센코', '야나 노비코바', '로사 바비브']",7.45
1654,4795,에이미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165804,https://ssl.pstatic.net/imgmovie/mdi/mit110/1658/165804_P01_154134.jpg,2017,['L. 구스타보 쿠퍼'],,0.00
1655,4795,에이미,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136890,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136890_P55_101317.jpg,2015,['아시프 카파디아'],"['<b>에이미</b> 와인하우스', '마크 론슨', '피트 도허티']",8.83
1656,4808,일대일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161355,https://ssl.pstatic.net/imgmovie/mdi/mit110/1613/161355_P12_171648.jpg,2017,['정미나'],"['서한', '윤세나', '상우', '강한나', '백세리']",4.90
1657,4808,일대일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122139,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122139_P12_132914.jpg,2014,['김기덕'],"['마동석', '김영민']",6.22
1658,4812,마리 앙투아네트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225699,https://ssl.pstatic.net/imgmovie/mdi/mit110/2256/225699_P01_095741.jpg,2022,['김재원'],,8.47
1659,4812,마리 앙투아네트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45477,https://ssl.pstatic.net/imgmovie/mdi/mit110/0454/D5477-00.jpg,2006,['소피아 코폴라'],"['커스틴 던스트', '제이슨 슈왈츠먼', '립 톤']",6.39
